congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
117,House,15433,52,7,MD,100,,,"MFUME, Kweisi",M000687,1948,,-0.447,-0.408,-17.36187,0.97578,708,5,,-0.43,-0.215
117,House,20329,52,2,MD,100,,,"RUPPERSBERGER, C. A. (Dutch)",R000576,1946,,-0.295,0.131,-18.62258,0.97433,716,9,,-0.314,0.082
117,House,20724,52,3,MD,100,,,"SARBANES, John",S001168,1962,,-0.467,-0.073,-14.51961,0.98009,722,6,,-0.414,-0.101
117,House,21139,52,1,MD,200,,,"HARRIS, Andy",H001052,1957,,0.671,-0.395,-139.69449,0.8223,714,69,,0.74,-0.343
117,House,21707,52,4,MD,100,,,"BROWN, Anthony Gregory",B001304,1961,,-0.344,-0.064,-26.74178,0.96319,713,15,,-0.52,0.336
117,House,21741,52,8,MD,100,,,"RASKIN, Jamie Ben",R000606,1962,,-0.535,-0.268,-13.10425,0.98184,715,6,,-0.371,-0.437
117,House,21978,52,6,MD,100,,,"TRONE, David",T000483,1955,,-0.279,0.137,-23.52433,0.96786,720,9,,-0.318,0.399
117,House,15616,3,1,MA,100,,,"NEAL, Richard Edmund",N000015,1949,,-0.417,-0.105,-16.19246,0.97773,719,7,,-0.411,0.056
117,House,20119,3,8,MA,100,,,"LYNCH, Stephen F.",L000562,1955,,-0.349,0.04,-17.9533,0.97541,721,6,,-0.288,0.031
117,House,21140,3,9,MA,100,,,"KEATING, William R.",K000375,1952,,-0.33,-0.117,-18.29105,0.9745,708,8,,-0.333,0.11
117,House,21375,3,5,MA,100,,,"CLARK, Katherine M.",C001101,1963,,-0.483,-0.363,-11.22145,0.98456,721,5,,-0.467,-0.306
117,House,21525,3,6,MA,100,,,"MOULTON, Seth",M001196,1978,,-0.282,-0.057,-34.80348,0.953,723,11,,-0.221,-0.076
117,House,21955,3,7,MA,100,,,"PRESSLEY, Ayanna",P000617,1974,,-0.328,-0.945,-26.08905,0.96451,722,8,,-0.981,-0.192
117,House,21977,3,3,MA,100,,,"TRAHAN, Lori",T000482,1973,,-0.466,-0.108,-14.74433,0.97984,724,8,,-0.46,-0.062
117,House,22100,3,4,MA,100,,,"AUCHINCLOSS, Jake",A000148,1988,,-0.315,-0.464,-23.08178,0.96854,722,7,,-0.315,-0.464
117,House,29729,3,2,MA,100,,,"McGOVERN, James P.",M000312,1959,,-0.539,-0.313,-12.99699,0.98206,718,5,,-0.496,-0.563
117,House,15446,23,6,MI,200,,,"UPTON, Frederick Stephen",U000031,1953,,0.323,-0.36,-180.79493,0.77929,725,96,,0.205,-0.032
117,House,20725,23,7,MI,200,,,"WALBERG, Tim",W000798,1951,,0.511,0.098,-85.72462,0.88775,720,27,,0.484,0.19
117,House,21142,23,2,MI,200,,,"HUIZENGA, Bill",H001058,1969,,0.563,-0.039,-96.5313,0.87387,716,35,,0.512,0.012
117,House,21372,23,5,MI,100,,,"KILDEE, Dan",K000380,1958,,-0.389,-0.216,-23.06967,0.96868,725,8,,-0.261,-0.291
117,House,21526,23,4,MI,200,,,"MOOLENAAR, John",M001194,1961,,0.432,0.276,-100.51872,0.87054,725,44,,0.501,0.078
117,House,21529,23,12,MI,100,,,"DINGELL, Debbie",D000624,1953,,-0.406,-0.146,-21.26525,0.9709,720,7,,-0.37,-0.184
117,House,21530,23,14,MI,100,,,"LAWRENCE, Brenda L",L000581,1954,,-0.448,-0.04,-16.84759,0.97697,723,8,,-0.514,-0.079
117,House,21704,23,1,MI,200,,,"BERGMAN, John",B001301,1947,,0.428,0.098,-69.65385,0.90779,720,22,,0.429,0.167
117,House,21940,23,9,MI,100,,,"LEVIN, Andy",L000592,1960,,-0.476,-0.543,-11.58373,0.98413,724,2,,-0.429,-0.539
117,House,21965,23,8,MI,100,,,"SLOTKIN, Elissa",S001208,1976,,-0.32,0.851,-58.36822,0.91956,696,19,,-0.343,0.939
117,House,21972,23,11,MI,100,,,"STEVENS, Haley",S001215,1983,,-0.346,0.318,-21.8181,0.97035,725,13,,-0.366,0.261
117,House,21975,23,13,MI,100,,,"TLAIB, Rashida",T000481,1976,,-0.262,-0.965,-37.44877,0.94904,716,16,,-0.274,-0.962
117,House,22136,23,10,MI,200,,,"MCCLAIN, Lisa C.",M001136,1966,,0.542,0.137,-102.99636,0.86688,721,40,,0.542,0.137
117,House,22137,23,3,MI,200,,,"MEIJER, Peter",M001186,1988,,0.242,0.226,-103.9645,0.86624,724,47,,0.242,0.226
117,House,20122,33,4,MN,100,,,"McCOLLUM, Betty",M001143,1954,,-0.417,-0.185,-24.02369,0.96718,720,11,,-0.355,-0.165
117,House,21531,33,6,MN,200,,,"EMMER, Thomas Earl II",E000294,1961,,0.45,-0.042,-102.04514,0.86453,701,36,,0.429,-0.007
117,House,21910,33,2,MN,100,,,"CRAIG, Angela",C001119,1972,,-0.296,0.683,-34.32773,0.95363,723,13,,-0.27,0.645
117,House,21929,33,1,MN,200,,,"HAGEDORN, Jim",H001088,1962,2022.0,0.477,0.345,-20.96589,0.94856,397,8,,0.531,0.362
117,House,21950,33,5,MN,100,,,"OMAR, Ilhan",O000173,1982,,-0.284,-0.959,-33.81444,0.954,718,13,,-0.981,-0.192
117,House,21953,33,3,MN,100,,,"PHILLIPS, Dean",P000616,1969,,-0.274,0.174,-29.59635,0.95984,722,14,,-0.469,0.64
117,House,21969,33,8,MN,200,,,"STAUBER, Peter",S001212,1966,,0.333,0.026,-108.67783,0.85972,719,46,,0.374,-0.046
117,House,22114,33,7,MN,200,,,"FISCHBACH, Michelle",F000470,1965,,0.517,0.186,-58.49365,0.92249,725,20,,0.517,0.186
117,House,22167,33,1,MN,200,,,"FINSTAD, Brad",F000475,1976,,,,,,,,,0.0,0.0
117,House,21148,46,4,MS,200,,,"PALAZZO, Steven",P000601,1970,,0.533,0.458,-81.46303,0.89117,707,39,,0.579,0.259
117,House,21561,46,1,MS,200,,,"KELLY, Trent",K000388,1966,,0.632,0.293,-57.28371,0.92332,718,20,,0.648,0.441
117,House,21927,46,3,MS,200,,,"GUEST, Michael",G000591,1970,,0.527,0.131,-68.4913,0.90014,651,33,,0.588,0.168
117,House,29368,46,2,MS,100,,,"THOMPSON, Bennie",T000193,1948,,-0.516,0.397,-24.36173,0.96691,724,11,,-0.525,0.335
117,House,20124,34,6,MO,200,,,"GRAVES, Samuel",G000546,1963,,0.443,0.194,-56.82848,0.92421,721,20,,0.462,0.519
117,House,20517,34,5,MO,100,,,"CLEAVER, Emanuel, II",C001061,1944,,-0.453,0.017,-14.46036,0.98014,721,5,,-0.459,0.078
117,House,20926,34,3,MO,200,,,"LUETKEMEYER, Blaine",L000569,1952,,0.444,0.26,-73.08824,0.90192,708,22,,0.488,0.299
117,House,21149,34,4,MO,200,,,"HARTZLER, Vicky",H001053,1960,,0.471,0.251,-96.824,0.86101,647,33,,0.494,0.004
117,House,21150,34,7,MO,200,,,"LONG, Billy",L000576,1955,,0.548,0.227,-75.16129,0.89995,713,33,,0.539,0.268
117,House,21337,34,2,MO,200,,,"WAGNER, Ann",W000812,1962,,0.424,0.164,-61.95031,0.91756,720,21,,0.371,0.237
117,House,21373,34,8,MO,200,,,"SMITH, Jason",S001195,1980,,0.589,0.219,-69.89291,0.90612,709,31,,0.565,0.367
117,House,22106,34,1,MO,100,,,"BUSH, Cori",B001224,1976,,-0.247,-0.969,-57.7216,0.92286,719,24,,-0.246,-0.969
117,House,22148,64,1,MT,200,,,"ROSENDALE, Matthew M., Sr.",R000103,1960,,0.75,-0.515,-113.37161,0.85126,704,52,,0.75,-0.514
117,House,20518,35,1,NE,200,,,"FORTENBERRY, Jeff",F000449,1960,,0.304,-0.061,-53.88885,0.88373,436,21,,0.347,-0.056
117,House,20729,35,3,NE,200,,,"SMITH, Adrian",S001172,1970,,0.516,0.213,-55.12767,0.92499,707,20,,0.553,0.779
117,House,21701,35,2,NE,200,,,"BACON, Donald J.",B001298,1963,,0.357,-0.046,-132.24875,0.83305,724,54,,0.291,-0.014
117,House,22166,35,1,NE,200,,,"FLOOD, Mike",F000474,1975,,0.524,0.669,-7.46538,0.93607,113,3,,0.524,0.669
117,House,20927,65,1,NV,100,,,"TITUS, Alice (Dina)",T000468,1950,,-0.304,-0.215,-15.79594,0.97827,719,5,,-0.419,-0.087
117,House,21196,65,2,NV,200,,,"AMODEI, Mark E.",A000369,1958,,0.381,0.196,-77.01556,0.89802,716,31,,0.369,0.172
117,House,21339,65,4,NV,100,,,"HORSFORD, Steven",H001066,1973,,-0.35,0.115,-39.10471,0.94692,717,16,,-0.381,0.292
117,House,21938,65,3,NV,100,,,"LEE, Susie",L000590,1966,,-0.286,0.435,-29.39641,0.95999,720,9,,-0.254,0.444
117,House,21340,4,2,NH,100,,,"KUSTER, Ann McLane",K000382,1956,,-0.258,-0.103,-22.26493,0.96967,723,11,,-0.356,0.282
117,House,21951,4,1,NH,100,,,"PAPPAS, Chris",P000614,1980,,-0.277,0.371,-26.86884,0.96352,723,10,,-0.257,0.478
117,House,14863,12,4,NJ,200,,,"SMITH, Christopher Henry",S000522,1953,,0.17,-0.168,-190.75823,0.76526,713,87,,0.275,-0.204
117,House,15454,12,6,NJ,100,,,"PALLONE, Frank, Jr.",P000034,1951,,-0.404,-0.169,-17.35272,0.97632,724,5,,-0.356,-0.409
117,House,20542,12,8,NJ,100,,,"SIRES, Albio",S001165,1951,,-0.405,0.098,-30.48642,0.95843,718,10,,-0.356,0.112
117,House,21536,12,1,NJ,100,,,"NORCROSS, Donald",N000188,1958,,-0.426,0.332,-12.98186,0.98188,710,5,,-0.446,0.449
117,House,21538,12,12,NJ,100,,,"WATSON COLEMAN, Bonnie",W000822,1945,,-0.617,-0.175,-19.31259,0.97371,725,7,,-0.422,-0.484
117,House,21723,12,5,NJ,100,,,"GOTTHEIMER, Josh S.",G000583,1975,,-0.15,0.233,-43.16197,0.94174,719,12,,-0.207,0.359
117,House,21937,12,3,NJ,100,,,"KIM, Andy",K000394,1982,,-0.301,0.362,-29.69016,0.95988,725,16,,-0.466,0.437
117,House,21942,12,7,NJ,100,,,"MALINOWSKI, Tomaz",M001203,1965,,-0.271,0.119,-48.23207,0.93521,720,23,,-0.314,0.205
117,House,21964,12,11,NJ,100,,,"SHERRILL, Mikie",S001207,1972,,-0.206,0.302,-27.09454,0.96224,704,8,,-0.281,0.495
117,House,29741,12,9,NJ,100,,,"PASCRELL, William J., Jr.",P000096,1937,,-0.367,-0.007,-15.43036,0.97859,713,4,,-0.409,-0.008
117,House,31103,12,10,NJ,100,,,"PAYNE, Donald, Jr.",P000604,1958,,-0.52,-0.109,-14.59667,0.98001,723,6,,-0.597,-0.198
117,House,91980,12,2,NJ,200,,,"VAN DREW, Jefferson",V000133,1953,,0.321,-0.45,-200.87866,0.75536,716,96,,0.37,-0.443
117,House,21928,66,1,NM,100,,,"HAALAND, Debra",H001080,1960,,-0.332,-0.233,-1.32643,0.98149,71,1,,-0.567,-0.214
117,House,22123,66,2,NM,200,,,"HERRELL, Yvette",H001084,1964,,0.936,0.352,-126.58479,0.83479,701,58,,0.733,0.05
117,House,22131,66,3,NM,100,,,"LEGER FERNANDEZ, Teresa",L000273,1959,,-0.389,-0.196,-14.16979,0.98054,721,2,,-0.389,-0.196
117,House,22159,66,1,NM,100,,,"STANSBURY, Melanie Ann",S001218,1979,,-0.459,-0.214,-12.89423,0.97801,580,6,,-0.458,-0.214
117,House,20519,13,26,NY,100,,,"HIGGINS, Brian",H001038,1959,,-0.348,-0.033,-14.23102,0.9804,719,6,,-0.442,0.053
117,House,20733,13,9,NY,100,,,"CLARKE, Yvette Diane",C001067,1964,,-0.612,-0.224,-12.03284,0.98329,714,5,,-0.481,-0.493
117,House,20934,13,20,NY,100,,,"TONKO, Paul",T000469,1949,,-0.421,-0.262,-10.43658,0.98565,722,3,,-0.453,-0.21
117,House,21101,13,23,NY,200,,,"REED, Thomas W. II",R000585,1971,,0.269,0.12,-80.56808,0.84636,483,32,,0.227,0.152
117,House,21342,13,6,NY,100,,,"MENG, Grace",M001188,1975,,-0.378,-0.209,-18.8465,0.9742,721,8,,-0.466,-0.469
117,House,21343,13,8,NY,100,,,"JEFFRIES, Hakeem",J000294,1970,,-0.488,-0.095,-10.20295,0.98597,722,3,,-0.495,-0.141
117,House,21344,13,18,NY,100,,,"MALONEY, Sean Patrick",M001185,1966,,-0.239,0.114,-20.66137,0.97167,719,8,,-0.258,-0.009
117,House,21539,13,1,NY,200,,,"ZELDIN, Lee M",Z000017,1980,,0.397,-0.132,-84.77816,0.87842,654,36,,0.433,-0.09
117,House,21540,13,4,NY,100,,,"RICE, Kathleen Maura",R000602,1965,,-0.28,0.039,-46.74816,0.93619,709,16,,-0.212,0.074
117,House,21541,13,21,NY,200,,,"STEFANIK, Elise M",S001196,1984,,0.258,-0.027,-125.41761,0.83993,719,56,,0.397,0.309
117,House,21542,13,24,NY,200,,,"KATKO, John",K000386,1962,,0.187,0.007,-129.02754,0.83552,718,56,,0.161,-0.051
117,House,21715,13,13,NY,100,,,"ESPAILLAT, Adriano J.",E000297,1954,,-0.614,-0.238,-15.18338,0.97922,723,7,,-0.535,-0.527
117,House,21747,13,3,NY,100,,,"SUOZZI, Thomas",S001201,1962,,-0.219,0.086,-19.48634,0.97319,717,5,,-0.313,0.184
117,House,21749,13,22,NY,200,,,"TENNEY, Claudia",T000478,1961,,0.424,0.094,-115.6469,0.84711,697,43,,0.488,0.029
117,House,21761,13,25,NY,100,,,"MORELLE, Joseph D.",M001206,1957,,-0.357,0.194,-15.19711,0.97917,722,6,,-0.411,0.355
117,House,21916,13,19,NY,100,,,"DELGADO, Antonio",D000630,1977,,-0.233,0.277,-11.88706,0.97858,549,5,,-0.29,0.53
117,House,21949,13,14,NY,100,,,"OCASIO-CORTEZ, Alexandria",O000172,1989,,-0.258,-0.966,-36.78969,0.94985,715,15,,-0.981,-0.192
117,House,21990,13,27,NY,200,,,"JACOBS, Chris",J000020,1966,,0.322,0.008,-123.08011,0.84186,715,44,,0.321,0.025
117,House,22105,13,16,NY,100,,,"BOWMAN, Jamaal",B001223,1976,,-0.335,-0.942,-34.67211,0.95273,716,11,,-0.981,-0.192
117,House,22117,13,2,NY,200,,,"GARBARINO, Andrew R.",G000597,1984,,0.291,0.051,-79.9171,0.89411,714,31,,0.291,0.051
117,House,22127,13,17,NY,100,,,"JONES, Mondaire",J000306,1987,,-0.409,-0.537,-12.57507,0.98269,720,5,,-0.409,-0.537
117,House,22133,13,11,NY,200,,,"MALLIOTAKIS, Nicole",M000317,1980,,0.292,0.042,-118.1066,0.84871,720,55,,0.292,0.042
117,House,22154,13,15,NY,100,,,"TORRES, Ritchie",T000486,1988,,-0.546,-0.322,-12.87616,0.98225,719,4,,-0.546,-0.322
117,House,29377,13,10,NY,100,,,"NADLER, Jerrold Lewis",N000002,1947,,-0.508,-0.499,-12.52505,0.98254,711,4,,-0.485,-0.355
117,House,29378,13,7,NY,100,,,"VELÁZQUEZ, Nydia M.",V000081,1953,,-0.547,-0.343,-11.31512,0.98441,720,4,,-0.468,-0.498
117,House,29379,13,12,NY,100,,,"MALONEY, Carolyn Bosher",M000087,1946,,-0.387,-0.284,-13.44583,0.98145,718,6,,-0.412,-0.373
117,House,29776,13,5,NY,100,,,"MEEKS, Gregory W.",M001137,1953,,-0.414,-0.071,-12.26504,0.98295,713,4,,-0.493,0.099
117,House,15438,47,4,NC,100,,,"PRICE, David Eugene",P000523,1940,,-0.343,-0.03,-12.04685,0.98296,701,3,,-0.459,0.113
117,House,20340,47,1,NC,100,,,"BUTTERFIELD, George Kenneth, Jr. (G.K.)",B001251,1947,,-0.404,0.184,-16.25981,0.97742,712,5,,-0.487,0.352
117,House,20521,47,5,NC,200,,,"FOXX, Virginia Ann",F000450,1943,,0.627,0.149,-96.95562,0.86838,687,34,,0.616,0.224
117,House,20522,47,10,NC,200,,,"McHENRY, Patrick T.",M001156,1975,,0.536,0.106,-102.68786,0.86228,693,42,,0.407,0.212
117,House,21346,47,8,NC,200,,,"HUDSON, Richard",H001067,1971,,0.541,0.136,-92.37711,0.87912,717,33,,0.426,0.179
117,House,21544,47,7,NC,200,,,"ROUZER, David",R000603,1972,,0.566,0.173,-82.37832,0.89189,720,41,,0.559,0.213
117,House,21545,47,12,NC,100,,,"ADAMS, Alma",A000370,1946,,-0.465,0.026,-14.94482,0.97951,722,8,,-0.47,0.097
117,House,21708,47,13,NC,200,,,"BUDD, Theodore Paul",B001305,1971,,0.653,-0.08,-111.83172,0.845,664,53,,0.639,-0.05
117,House,21986,47,9,NC,200,,,"BISHOP, Dan",B001311,1964,,0.715,-0.287,-126.81971,0.83558,706,60,,0.686,-0.356
117,House,21987,47,3,NC,200,,,"MURPHY, Gregory Francis",M001210,1963,,0.486,0.027,-113.75088,0.85119,706,39,,0.452,0.021
117,House,22109,47,11,NC,200,,,"CAWTHORN, Madison",C001104,1995,,0.554,-0.261,-138.41263,0.82036,699,69,,0.554,-0.261
117,House,22135,47,6,NC,100,,,"MANNING, Kathy E.",M001135,1956,,-0.274,0.189,-16.59568,0.97731,723,5,,-0.274,0.189
117,House,22149,47,2,NC,100,,,"ROSS, Deborah K.",R000305,1963,,-0.409,0.268,-13.92635,0.98095,724,4,,-0.409,0.268
117,House,21901,36,1,ND,200,,,"ARMSTRONG, Kelly",A000377,1976,,0.479,-0.015,-93.25541,0.87272,685,36,,0.493,-0.039
117,House,21996,95,0,MP,100,,,"SABLAN, Gregorio Kilili Camacho",S001177,1955,,-0.449,-0.017,-0.2709,0.97567,11,0,,-0.412,-0.875
117,House,15029,24,9,OH,100,,,"KAPTUR, Marcia Carolyn (Marcy)",K000009,1946,,-0.35,0.108,-16.06966,0.97781,716,5,,-0.304,-0.001
117,House,20342,24,10,OH,200,,,"TURNER, Michael R.",T000463,1960,,0.275,0.217,-81.58253,0.89102,707,37,,0.304,0.367
117,House,20343,24,13,OH,100,,,"RYAN, Timothy J.",R000577,1973,,-0.402,0.208,-14.11587,0.98051,717,6,,-0.357,-0.01
117,House,20738,24,4,OH,200,,,"JORDAN, Jim",J000289,1964,,0.718,-0.202,-94.28232,0.87466,704,29,,0.744,-0.105
117,House,20755,24,5,OH,200,,,"LATTA, Robert E.",L000566,1956,,0.514,0.27,-52.78161,0.92978,725,18,,0.48,0.277
117,House,20941,24,11,OH,100,,,"FUDGE, Marcia L.",F000455,1952,,-0.581,0.14,-1.13895,0.97913,54,1,,-0.295,0.196
117,House,21162,24,6,OH,200,,,"JOHNSON, Bill",J000292,1954,,0.422,0.274,-72.18371,0.90486,722,29,,0.384,0.211
117,House,21163,24,15,OH,200,,,"STIVERS, Steve",S001187,1965,,0.3,0.269,-11.4027,0.90714,117,7,,0.283,0.201
117,House,21165,24,7,OH,200,,,"GIBBS, Bob",G000563,1954,,0.48,0.291,-71.88239,0.90241,700,25,,0.506,0.196
117,House,21351,24,2,OH,200,,,"WENSTRUP, Brad",W000815,1958,,0.534,0.223,-62.75639,0.91631,718,23,,0.47,0.3
117,House,21352,24,3,OH,100,,,"BEATTY, Joyce",B001281,1950,,-0.434,0.044,-16.93008,0.97682,722,7,,-0.583,-0.041
117,House,21353,24,14,OH,200,,,"JOYCE, David",J000295,1957,,0.261,0.274,-69.55673,0.90755,717,29,,0.254,0.288
117,House,21564,24,8,OH,200,,,"DAVIDSON, Warren",D000626,1970,,0.667,-0.357,-173.09496,0.78498,715,79,,0.615,-0.408
117,House,21759,24,12,OH,200,,,"BALDERSON, Troy",B001306,1962,,0.423,0.347,-61.68076,0.91746,716,25,,0.419,0.214
117,House,21924,24,16,OH,200,,,"GONZALEZ, Anthony",G000588,1984,,0.246,0.304,-93.96144,0.87182,685,44,,0.212,0.292
117,House,22161,24,11,OH,100,,,"BROWN, Shontel  M.",B001313,1975,,-0.468,-0.046,-5.44798,0.9868,410,2,,-0.468,-0.046
117,House,22162,24,15,OH,200,,,"CAREY, Mike",C001126,1971,,0.394,0.033,-52.71764,0.87879,408,24,,0.394,0.033
117,House,29550,24,1,OH,200,,,"CHABOT, Steve",C000266,1953,,0.549,-0.151,-111.29507,0.85751,724,45,,0.409,0.254
117,House,20344,53,4,OK,200,,,"COLE, Tom",C001053,1949,,0.329,0.37,-69.91672,0.90746,720,30,,0.311,0.489
117,House,21355,53,2,OK,200,,,"MULLIN, Markwayne",M001190,1977,,0.538,0.234,-95.13279,0.87443,709,48,,0.572,0.101
117,House,21760,53,1,OK,200,,,"HERN, Kevin",H001082,1961,,0.686,-0.046,-96.68734,0.87319,713,41,,0.686,-0.109
117,House,22102,53,5,OK,200,,,"BICE, Stephanie I.",B000740,1973,,0.402,0.429,-52.2012,0.93034,723,22,,0.402,0.429
117,House,29393,53,3,OK,200,,,"LUCAS, Frank D.",L000491,1960,,0.366,0.418,-49.88038,0.93169,705,19,,0.432,0.472
117,House,15410,72,4,OR,100,,,"DeFAZIO, Peter Anthony",D000191,1947,,-0.427,-0.002,-28.05803,0.96136,712,10,,-0.263,-0.425
117,House,20944,72,5,OR,100,,,"SCHRADER, Kurt",S001180,1951,,-0.182,0.055,-131.80879,0.83143,714,43,,-0.118,0.034
117,House,21198,72,1,OR,100,,,"BONAMICI, Suzanne",B001278,1954,,-0.394,-0.408,-9.81196,0.98656,725,4,,-0.405,-0.452
117,House,22101,72,2,OR,200,,,"BENTZ, Cliff",B000668,1952,,0.466,0.342,-59.59197,0.92088,723,24,,0.466,0.342
117,House,29588,72,3,OR,100,,,"BLUMENAUER, Earl",B000574,1948,,-0.427,-0.661,-14.86337,0.97946,716,6,,-0.364,-0.56
117,House,20946,14,15,PA,200,,,"THOMPSON, Glenn",T000467,1959,,0.318,0.398,-61.04978,0.91805,714,24,,0.348,0.517
117,House,21167,14,16,PA,200,,,"KELLY, Mike",K000376,1948,,0.365,0.416,-56.27309,0.92472,719,21,,0.43,0.304
117,House,21356,14,10,PA,200,,,"PERRY, Scott",P000605,1962,,0.664,-0.436,-133.42173,0.82912,712,61,,0.763,-0.471
117,House,21358,14,8,PA,100,,,"CARTWRIGHT, Matt",C001090,1961,,-0.36,-0.028,-28.7199,0.96025,708,14,,-0.24,0.003
117,House,21548,14,2,PA,100,,,"BOYLE, Brendan Francis",B001296,1977,,-0.4,0.132,-15.07145,0.97931,721,6,,-0.441,0.188
117,House,21566,14,3,PA,100,,,"EVANS, Dwight",E000296,1954,,-0.465,-0.095,-15.87641,0.97831,724,8,,-0.563,-0.05
117,House,21718,14,1,PA,200,,,"FITZPATRICK, Brian K.",F000466,1973,,0.159,-0.161,-125.87442,0.84041,724,44,,0.139,-0.19
117,House,21745,14,11,PA,200,,,"SMUCKER, Lloyd K.",S001199,1964,,0.431,0.249,-56.97339,0.92382,719,21,,0.445,0.261
117,House,21756,14,17,PA,100,,,"LAMB, Conor",L000588,1984,,-0.142,0.209,-28.75717,0.96101,723,3,,-0.228,0.282
117,House,21762,14,5,PA,100,,,"SCANLON, Mary Gay",S001205,1959,,-0.45,-0.026,-15.92179,0.97807,718,6,,-0.376,-0.147
117,House,21763,14,7,PA,100,,,"WILD, Susan",W000826,1957,,-0.275,0.357,-46.08642,0.938,720,19,,-0.206,0.136
117,House,21915,14,4,PA,100,,,"DEAN, Madeleine",D000631,1959,,-0.463,-0.007,-10.67434,0.98534,723,2,,-0.389,-0.114
117,House,21934,14,6,PA,100,,,"HOULAHAN, Christina",H001085,1967,,-0.304,0.48,-20.87888,0.9715,722,6,,-0.292,0.346
117,House,21936,14,13,PA,200,,,"JOYCE, John",J000302,1957,,0.557,0.093,-106.77392,0.86271,723,45,,0.575,0.074
117,House,21945,14,9,PA,200,,,"MEUSER, Dan",M001204,1964,,0.501,0.26,-81.5153,0.89125,708,27,,0.422,0.128
117,House,21956,14,14,PA,200,,,"RESCHENTHALER, Guy",R000610,1983,,0.368,0.359,-60.57106,0.91931,720,25,,0.378,0.338
117,House,21985,14,12,PA,200,,,"KELLER, Fred",K000395,1965,,0.498,0.164,-68.02621,0.9102,723,27,,0.492,0.218
117,House,29561,14,18,PA,100,,,"DOYLE, Michael F.",D000482,1953,,-0.331,0.099,-36.79549,0.94537,655,14,,-0.379,-0.472
117,House,21992,92,0,PR,200,,,"GONZÁLEZ-CÓLON, Jenniffer",G000582,1976,,0.258,0.301,-5.40904,0.61157,11,3,,0.165,0.986
117,House,20136,5,2,RI,100,,,"LANGEVIN, James",L000559,1964,,-0.375,0.114,-19.72251,0.97309,723,8,,-0.352,0.228
117,House,21172,5,1,RI,100,,,"CICILLINE, David N.",C001084,1961,,-0.388,-0.267,-22.83915,0.96873,719,9,,-0.309,-0.183
117,House,20138,48,2,SC,200,,,"WILSON, Addison Graves (Joe)",W000795,1947,,0.531,0.139,-74.75916,0.89843,698,31,,0.469,0.518
117,House,21174,48,3,SC,200,,,"DUNCAN, Jeff",D000615,1966,,0.706,-0.09,-111.56288,0.85364,705,61,,0.672,0.096
117,House,21359,48,7,SC,200,,,"RICE, Tom",R000597,1957,,0.564,-0.216,-171.57398,0.78797,720,69,,0.477,-0.142
117,House,21753,48,5,SC,200,,,"NORMAN, Ralph",N000190,1953,,0.841,-0.341,-69.13691,0.90426,687,24,,0.891,-0.455
117,House,21974,48,4,SC,200,,,"TIMMONS, William",T000480,1984,,0.591,0.222,-63.48756,0.91582,722,28,,0.588,0.289
